studentId,marks
1,77
2,96
3,49
4,46
5,56
6,50
7,94
8,44
9,65
10,42
11,97
12,67
13,69
14,58
15,85
16,51
17,97
18,46
19,80
20,55
21,49
22,81
23,56
24,34
25,80
26,56
27,100
28,97
29,53
30,97
31,91
32,59
33,82
34,33
35,51
36,51
37,53
38,57
39,86
40,38
41,32
42,85
43,85
44,95
45,56
46,99
47,62
48,98
49,72
50,45
51,67
52,93
53,65
54,63
55,52
56,87
57,50
58,40
59,100
60,90
61,97
62,47
63,63
64,60
65,96
66,100
67,62
68,67
69,89
70,76
71,80
72,76
73,33
74,84
75,36
76,43
77,79
78,36
79,47
80,95
81,37
82,65
83,81
84,40
85,49
86,69
87,98
88,44
89,46
90,47
91,40
92,80
93,45
94,94
95,55
96,57
97,57
98,64
99,54
100,90
