studentId,marks
1,53
2,37
3,70
4,96
5,57
6,43
7,41
8,43
9,72
10,96
11,35
12,53
13,47
14,69
15,63
16,44
17,32
18,77
19,77
20,31
21,80
22,83
23,83
24,74
25,93
26,63
27,85
28,42
29,80
30,61
31,35
32,87
33,77
34,52
35,47
36,35
37,97
38,69
39,85
40,49
41,40
42,68
43,36
44,30
45,63
46,76
47,54
48,88
49,58
50,98
51,37
52,82
53,70
54,57
55,86
56,36
57,91
58,87
59,65
60,64
61,47
62,83
63,80
64,67
65,94
66,30
67,88
68,77
69,35
70,61
71,32
72,33
73,99
74,96
75,61
76,70
77,98
78,95
79,80
80,74
81,72
82,83
83,73
84,93
85,32
86,40
87,45
88,76
89,39
90,57
91,63
92,81
93,88
94,54
95,87
96,42
97,49
98,49
99,69
100,30
