studentId,marks
1,59
2,95
3,72
4,79
5,82
6,68
7,90
8,75
9,77
10,35
11,89
12,31
13,32
14,65
15,91
16,84
17,90
18,56
19,46
20,60
21,49
22,83
23,73
24,50
25,100
26,40
27,86
28,99
29,60
30,42
31,35
32,70
33,42
34,76
35,80
36,82
37,38
38,88
39,73
40,48
41,82
42,58
43,31
44,58
45,47
46,76
47,89
48,74
49,31
50,96
51,67
52,41
53,66
54,58
55,92
56,73
57,46
58,73
59,61
60,68
61,62
62,63
63,41
64,67
65,32
66,76
67,64
68,53
69,90
70,38
71,34
72,86
73,97
74,84
75,90
76,50
77,86
78,78
79,84
80,81
81,89
82,35
83,32
84,57
85,79
86,44
87,59
88,56
89,88
90,67
91,76
92,44
93,60
94,61
95,40
96,80
97,85
98,88
99,35
100,75
