studentId,marks
1,41
2,32
3,69
4,46
5,56
6,68
7,97
8,55
9,64
10,92
11,99
12,92
13,43
14,79
15,74
16,86
17,76
18,50
19,30
20,30
21,65
22,35
23,74
24,56
25,90
26,61
27,72
28,76
29,53
30,74
31,56
32,84
33,56
34,60
35,66
36,85
37,81
38,100
39,96
40,80
41,31
42,37
43,70
44,63
45,90
46,48
47,62
48,55
49,56
50,48
51,83
52,94
53,78
54,33
55,87
56,100
57,46
58,96
59,79
60,60
61,97
62,86
63,55
64,33
65,31
66,33
67,50
68,89
69,68
70,61
71,64
72,87
73,87
74,87
75,85
76,53
77,68
78,37
79,56
80,60
81,39
82,95
83,39
84,35
85,90
86,59
87,100
88,48
89,98
90,42
91,69
92,83
93,46
94,51
95,49
96,55
97,41
98,95
99,55
100,61
