studentId,marks
1,43
2,78
3,38
4,69
5,30
6,82
7,58
8,44
9,40
10,92
11,98
12,42
13,33
14,44
15,75
16,100
17,42
18,31
19,48
20,33
21,30
22,45
23,52
24,80
25,37
26,30
27,93
28,69
29,93
30,36
31,98
32,58
33,78
34,51
35,96
36,99
37,96
38,55
39,81
40,45
41,30
42,33
43,64
44,55
45,55
46,41
47,84
48,66
49,52
50,80
51,33
52,48
53,74
54,98
55,98
56,76
57,53
58,39
59,49
60,87
61,92
62,33
63,42
64,33
65,57
66,89
67,46
68,99
69,75
70,68
71,43
72,53
73,67
74,97
75,50
76,35
77,95
78,65
79,41
80,37
81,71
82,83
83,77
84,94
85,49
86,30
87,95
88,68
89,85
90,95
91,61
92,61
93,96
94,48
95,99
96,73
97,75
98,44
99,91
100,33
