studentId,marks
1,90
2,87
3,55
4,46
5,68
6,37
7,93
8,47
9,99
10,31
11,36
12,55
13,76
14,43
15,32
16,79
17,35
18,50
19,35
20,56
21,100
22,57
23,81
24,89
25,83
26,64
27,82
28,83
29,30
30,35
31,35
32,88
33,45
34,67
35,69
36,56
37,53
38,80
39,50
40,98
41,95
42,71
43,67
44,36
45,79
46,90
47,85
48,56
49,52
50,31
51,72
52,39
53,33
54,89
55,75
56,79
57,100
58,41
59,61
60,55
61,78
62,58
63,90
64,51
65,97
66,44
67,36
68,45
69,52
70,99
71,64
72,40
73,42
74,41
75,78
76,34
77,58
78,44
79,31
80,42
81,64
82,54
83,36
84,69
85,59
86,78
87,80
88,87
89,46
90,100
91,85
92,55
93,78
94,30
95,88
96,62
97,79
98,89
99,90
100,52
