studentId,marks
1,38
2,96
3,69
4,63
5,36
6,96
7,41
8,59
9,55
10,79
11,56
12,57
13,34
14,40
15,31
16,33
17,70
18,48
19,72
20,82
21,39
22,72
23,85
24,73
25,48
26,76
27,39
28,58
29,96
30,34
31,63
32,32
33,87
34,64
35,77
36,94
37,68
38,54
39,32
40,71
41,37
42,75
43,33
44,71
45,84
46,84
47,81
48,50
49,80
50,80
51,39
52,92
53,37
54,62
55,61
56,72
57,66
58,62
59,79
60,51
61,77
62,78
63,90
64,89
65,100
66,51
67,55
68,98
69,83
70,42
71,31
72,45
73,46
74,99
75,98
76,45
77,46
78,74
79,49
80,39
81,63
82,68
83,78
84,61
85,90
86,62
87,65
88,64
89,96
90,43
91,87
92,88
93,56
94,99
95,93
96,95
97,74
98,94
99,76
100,87
