studentId,marks
1,41
2,40
3,86
4,59
5,79
6,83
7,72
8,96
9,81
10,54
11,53
12,42
13,96
14,79
15,82
16,51
17,30
18,40
19,74
20,41
21,63
22,79
23,79
24,99
25,100
26,46
27,74
28,92
29,50
30,56
31,70
32,56
33,98
34,76
35,93
36,94
37,31
38,32
39,50
40,71
41,52
42,67
43,67
44,51
45,50
46,99
47,38
48,91
49,83
50,72
51,90
52,52
53,65
54,99
55,87
56,69
57,96
58,64
59,81
60,42
61,72
62,49
63,31
64,97
65,78
66,44
67,58
68,72
69,80
70,75
71,81
72,46
73,46
74,65
75,75
76,72
77,36
78,97
79,66
80,86
81,46
82,90
83,77
84,65
85,85
86,57
87,52
88,95
89,54
90,49
91,76
92,30
93,52
94,47
95,51
96,49
97,81
98,44
99,99
100,62
