studentId,marks
1,69
2,65
3,65
4,64
5,32
6,61
7,90
8,54
9,37
10,39
11,49
12,64
13,32
14,64
15,87
16,50
17,41
18,99
19,50
20,40
21,58
22,42
23,80
24,73
25,38
26,69
27,49
28,33
29,88
30,40
31,36
32,56
33,83
34,43
35,64
36,63
37,88
38,33
39,41
40,92
41,94
42,47
43,71
44,81
45,51
46,48
47,53
48,35
49,64
50,57
51,98
52,80
53,89
54,56
55,71
56,70
57,61
58,36
59,84
60,36
61,79
62,52
63,35
64,45
65,51
66,83
67,88
68,49
69,36
70,45
71,43
72,48
73,75
74,67
75,72
76,41
77,83
78,97
79,73
80,31
81,90
82,83
83,49
84,52
85,99
86,78
87,57
88,38
89,30
90,91
91,91
92,75
93,53
94,87
95,52
96,53
97,36
98,46
99,35
100,71
