studentId,marks
1,56
2,57
3,39
4,79
5,42
6,36
7,76
8,48
9,44
10,75
11,37
12,100
13,49
14,31
15,74
16,44
17,73
18,49
19,40
20,56
21,60
22,100
23,60
24,47
25,57
26,75
27,72
28,88
29,72
30,81
31,38
32,57
33,91
34,72
35,54
36,74
37,91
38,47
39,92
40,95
41,74
42,79
43,97
44,77
45,72
46,93
47,87
48,86
49,53
50,76
51,33
52,95
53,100
54,52
55,39
56,57
57,92
58,61
59,46
60,67
61,64
62,56
63,60
64,48
65,80
66,49
67,80
68,50
69,96
70,41
71,93
72,42
73,36
74,38
75,99
76,39
77,78
78,98
79,60
80,73
81,43
82,45
83,100
84,82
85,44
86,44
87,35
88,40
89,90
90,46
91,82
92,48
93,51
94,51
95,86
96,42
97,97
98,56
99,92
100,99
