studentId,marks
1,65
2,86
3,40
4,40
5,94
6,40
7,78
8,69
9,59
10,73
11,60
12,49
13,59
14,67
15,40
16,60
17,73
18,65
19,42
20,81
21,72
22,93
23,61
24,56
25,48
26,88
27,85
28,32
29,83
30,67
31,94
32,69
33,78
34,89
35,50
36,34
37,51
38,84
39,44
40,80
41,63
42,38
43,44
44,99
45,89
46,51
47,56
48,99
49,49
50,30
51,33
52,35
53,81
54,75
55,36
56,52
57,81
58,71
59,80
60,81
61,43
62,82
63,78
64,96
65,85
66,91
67,99
68,85
69,47
70,81
71,30
72,74
73,70
74,80
75,65
76,55
77,35
78,68
79,76
80,74
81,32
82,91
83,60
84,42
85,77
86,42
87,79
88,85
89,61
90,34
91,100
92,93
93,81
94,40
95,38
96,35
97,85
98,74
99,95
100,92
