studentId,marks
1,31
2,58
3,55
4,78
5,92
6,88
7,54
8,96
9,95
10,97
11,62
12,71
13,44
14,79
15,45
16,85
17,88
18,47
19,59
20,52
21,79
22,64
23,51
24,42
25,46
26,53
27,74
28,49
29,71
30,48
31,65
32,88
33,55
34,37
35,94
36,79
37,81
38,67
39,30
40,55
41,40
42,32
43,62
44,37
45,35
46,48
47,46
48,35
49,52
50,95
51,65
52,41
53,90
54,36
55,31
56,96
57,55
58,92
59,32
60,82
61,84
62,87
63,70
64,51
65,63
66,89
67,54
68,100
69,89
70,54
71,46
72,48
73,95
74,99
75,62
76,51
77,87
78,90
79,75
80,81
81,78
82,58
83,62
84,49
85,96
86,59
87,55
88,36
89,35
90,32
91,97
92,51
93,72
94,47
95,42
96,31
97,30
98,75
99,48
100,80
