studentId,marks
1,93
2,59
3,74
4,68
5,44
6,86
7,66
8,45
9,47
10,95
11,44
12,97
13,67
14,48
15,80
16,79
17,45
18,69
19,59
20,93
21,57
22,90
23,99
24,67
25,31
26,43
27,35
28,90
29,96
30,58
31,71
32,47
33,61
34,44
35,39
36,67
37,77
38,69
39,86
40,61
41,88
42,99
43,30
44,80
45,66
46,77
47,83
48,97
49,77
50,97
51,48
52,65
53,82
54,61
55,67
56,74
57,37
58,55
59,79
60,45
61,65
62,42
63,63
64,49
65,80
66,57
67,85
68,97
69,63
70,41
71,54
72,90
73,51
74,79
75,40
76,34
77,42
78,55
79,66
80,79
81,41
82,51
83,35
84,58
85,49
86,86
87,77
88,38
89,52
90,97
91,65
92,59
93,49
94,35
95,72
96,73
97,97
98,93
99,80
100,51
