studentId,marks
1,94
2,50
3,72
4,69
5,50
6,55
7,70
8,54
9,77
10,63
11,89
12,36
13,52
14,65
15,54
16,87
17,98
18,56
19,46
20,83
21,62
22,31
23,94
24,74
25,79
26,66
27,71
28,77
29,45
30,97
31,50
32,31
33,55
34,82
35,96
36,87
37,100
38,37
39,52
40,31
41,67
42,61
43,76
44,99
45,81
46,68
47,38
48,89
49,83
50,81
51,32
52,89
53,83
54,99
55,46
56,32
57,99
58,72
59,60
60,53
61,82
62,58
63,40
64,52
65,38
66,52
67,97
68,64
69,47
70,50
71,88
72,65
73,85
74,34
75,41
76,45
77,35
78,71
79,73
80,32
81,77
82,34
83,80
84,54
85,35
86,40
87,82
88,43
89,73
90,34
91,54
92,85
93,74
94,80
95,69
96,37
97,87
98,42
99,87
100,80
