studentId,marks
1,46
2,33
3,90
4,34
5,76
6,57
7,44
8,39
9,48
10,98
11,37
12,96
13,77
14,77
15,53
16,73
17,65
18,30
19,39
20,35
21,58
22,97
23,50
24,33
25,45
26,30
27,55
28,87
29,72
30,76
31,55
32,40
33,38
34,34
35,37
36,66
37,53
38,80
39,46
40,49
41,65
42,72
43,94
44,69
45,33
46,100
47,64
48,91
49,92
50,65
51,76
52,30
53,97
54,42
55,93
56,99
57,59
58,56
59,38
60,35
61,38
62,77
63,84
64,45
65,68
66,77
67,47
68,57
69,78
70,40
71,49
72,62
73,74
74,62
75,58
76,66
77,52
78,68
79,82
80,82
81,72
82,47
83,73
84,91
85,70
86,59
87,44
88,69
89,83
90,49
91,35
92,72
93,43
94,97
95,83
96,33
97,60
98,73
99,72
100,83
