studentId,marks
1,50
2,94
3,89
4,36
5,57
6,37
7,44
8,45
9,45
10,80
11,43
12,79
13,97
14,38
15,73
16,57
17,83
18,69
19,85
20,30
21,53
22,51
23,42
24,64
25,99
26,72
27,30
28,99
29,66
30,42
31,62
32,85
33,48
34,30
35,80
36,88
37,34
38,65
39,58
40,68
41,90
42,44
43,60
44,68
45,33
46,72
47,39
48,99
49,57
50,97
51,60
52,70
53,76
54,62
55,54
56,49
57,67
58,37
59,48
60,83
61,88
62,92
63,75
64,54
65,37
66,90
67,43
68,38
69,76
70,39
71,98
72,96
73,56
74,36
75,74
76,80
77,31
78,69
79,88
80,90
81,83
82,76
83,100
84,40
85,44
86,32
87,91
88,41
89,30
90,50
91,64
92,81
93,71
94,61
95,84
96,63
97,41
98,37
99,90
100,65
