studentId,marks
1,64
2,91
3,45
4,63
5,96
6,53
7,86
8,63
9,35
10,75
11,80
12,37
13,43
14,80
15,89
16,56
17,62
18,97
19,44
20,61
21,41
22,83
23,58
24,47
25,73
26,94
27,93
28,40
29,30
30,52
31,35
32,72
33,46
34,33
35,56
36,48
37,64
38,100
39,98
40,96
41,37
42,35
43,63
44,82
45,85
46,87
47,30
48,36
49,73
50,70
51,86
52,48
53,49
54,42
55,65
56,30
57,97
58,83
59,99
60,56
61,70
62,81
63,94
64,35
65,96
66,65
67,71
68,34
69,67
70,86
71,50
72,58
73,64
74,37
75,44
76,72
77,34
78,65
79,49
80,32
81,49
82,49
83,43
84,86
85,71
86,64
87,64
88,48
89,66
90,35
91,46
92,90
93,98
94,75
95,70
96,44
97,62
98,55
99,70
100,73
