studentId,marks
1,85
2,87
3,59
4,47
5,62
6,40
7,65
8,37
9,64
10,71
11,46
12,100
13,48
14,42
15,87
16,42
17,68
18,84
19,41
20,94
21,78
22,70
23,32
24,76
25,59
26,57
27,81
28,51
29,85
30,96
31,47
32,43
33,75
34,67
35,96
36,42
37,99
38,34
39,89
40,99
41,64
42,48
43,90
44,60
45,94
46,100
47,83
48,36
49,63
50,70
51,49
52,69
53,36
54,82
55,83
56,45
57,100
58,41
59,59
60,72
61,86
62,46
63,83
64,63
65,92
66,90
67,45
68,87
69,74
70,31
71,89
72,41
73,40
74,79
75,94
76,38
77,81
78,96
79,68
80,98
81,87
82,49
83,98
84,31
85,44
86,50
87,55
88,79
89,81
90,45
91,68
92,41
93,92
94,88
95,57
96,64
97,43
98,69
99,86
100,57
