studentId,marks
1,75
2,97
3,58
4,93
5,68
6,80
7,31
8,94
9,44
10,73
11,42
12,85
13,91
14,48
15,58
16,84
17,67
18,79
19,64
20,81
21,86
22,45
23,71
24,90
25,70
26,94
27,98
28,77
29,89
30,56
31,44
32,69
33,47
34,30
35,34
36,40
37,34
38,87
39,72
40,30
41,37
42,84
43,86
44,44
45,72
46,100
47,69
48,52
49,96
50,88
51,63
52,83
53,33
54,84
55,91
56,79
57,51
58,84
59,40
60,50
61,97
62,92
63,39
64,64
65,30
66,70
67,86
68,80
69,36
70,36
71,93
72,30
73,81
74,81
75,63
76,36
77,75
78,89
79,37
80,89
81,54
82,98
83,91
84,38
85,94
86,60
87,51
88,84
89,63
90,54
91,98
92,36
93,32
94,60
95,45
96,44
97,45
98,43
99,94
100,53
