studentId,marks
1,34
2,98
3,41
4,52
5,45
6,46
7,54
8,79
9,51
10,83
11,79
12,71
13,47
14,76
15,72
16,63
17,31
18,63
19,91
20,42
21,76
22,49
23,56
24,50
25,47
26,87
27,52
28,49
29,63
30,40
31,52
32,82
33,87
34,94
35,79
36,41
37,45
38,59
39,78
40,43
41,79
42,35
43,99
44,84
45,41
46,100
47,82
48,42
49,35
50,69
51,77
52,44
53,78
54,64
55,76
56,65
57,61
58,62
59,59
60,61
61,78
62,46
63,55
64,51
65,52
66,34
67,41
68,53
69,77
70,74
71,85
72,52
73,91
74,73
75,36
76,74
77,89
78,96
79,31
80,94
81,55
82,51
83,56
84,35
85,69
86,81
87,81
88,77
89,36
90,75
91,56
92,36
93,80
94,38
95,60
96,36
97,83
98,38
99,51
100,81
