studentId,marks
1,46
2,40
3,81
4,74
5,95
6,54
7,83
8,41
9,72
10,77
11,92
12,76
13,92
14,34
15,92
16,90
17,46
18,48
19,78
20,93
21,46
22,55
23,91
24,32
25,84
26,40
27,88
28,36
29,76
30,52
31,82
32,53
33,41
34,83
35,92
36,62
37,83
38,45
39,86
40,96
41,61
42,41
43,86
44,64
45,98
46,45
47,57
48,84
49,36
50,38
51,77
52,88
53,43
54,64
55,72
56,96
57,43
58,44
59,83
60,88
61,95
62,44
63,43
64,98
65,42
66,59
67,50
68,62
69,77
70,90
71,74
72,99
73,90
74,56
75,83
76,36
77,92
78,97
79,62
80,50
81,53
82,65
83,95
84,30
85,68
86,74
87,47
88,45
89,94
90,65
91,36
92,88
93,86
94,55
95,38
96,99
97,37
98,96
99,54
100,96
