studentId,marks
1,86
2,48
3,45
4,62
5,83
6,85
7,52
8,73
9,91
10,60
11,66
12,52
13,62
14,62
15,50
16,40
17,35
18,52
19,39
20,34
21,94
22,34
23,97
24,94
25,73
26,34
27,94
28,38
29,84
30,66
31,51
32,42
33,98
34,72
35,89
36,80
37,60
38,33
39,75
40,51
41,90
42,72
43,94
44,80
45,37
46,75
47,98
48,56
49,56
50,49
51,30
52,71
53,80
54,92
55,78
56,40
57,54
58,85
59,87
60,100
61,35
62,75
63,66
64,35
65,35
66,62
67,87
68,93
69,47
70,67
71,77
72,44
73,87
74,43
75,44
76,63
77,34
78,66
79,88
80,76
81,70
82,61
83,53
84,72
85,79
86,62
87,63
88,98
89,53
90,72
91,34
92,85
93,61
94,78
95,32
96,98
97,84
98,86
99,38
100,91
