studentId,marks
1,68
2,80
3,58
4,74
5,83
6,76
7,100
8,52
9,49
10,93
11,60
12,100
13,31
14,99
15,60
16,40
17,83
18,37
19,68
20,67
21,40
22,75
23,97
24,54
25,80
26,37
27,31
28,45
29,50
30,91
31,66
32,87
33,54
34,69
35,32
36,88
37,93
38,31
39,45
40,61
41,47
42,34
43,71
44,34
45,50
46,79
47,52
48,83
49,45
50,45
51,47
52,31
53,41
54,66
55,93
56,34
57,91
58,51
59,36
60,57
61,32
62,66
63,51
64,98
65,30
66,33
67,77
68,57
69,63
70,79
71,93
72,31
73,58
74,92
75,71
76,92
77,88
78,35
79,48
80,82
81,60
82,61
83,89
84,94
85,55
86,48
87,54
88,49
89,38
90,66
91,33
92,78
93,44
94,84
95,36
96,68
97,69
98,73
99,35
100,88
