studentId,marks
1,38
2,78
3,54
4,92
5,32
6,68
7,98
8,45
9,69
10,37
11,63
12,60
13,63
14,37
15,94
16,54
17,81
18,100
19,49
20,100
21,65
22,49
23,80
24,93
25,93
26,33
27,50
28,53
29,61
30,95
31,93
32,53
33,83
34,58
35,37
36,42
37,96
38,58
39,82
40,64
41,60
42,90
43,84
44,81
45,75
46,95
47,85
48,78
49,96
50,87
51,76
52,69
53,100
54,43
55,79
56,73
57,87
58,85
59,44
60,58
61,69
62,42
63,54
64,57
65,83
66,57
67,83
68,67
69,88
70,36
71,45
72,55
73,61
74,99
75,49
76,97
77,45
78,58
79,66
80,99
81,65
82,40
83,31
84,43
85,66
86,40
87,100
88,39
89,98
90,55
91,81
92,62
93,49
94,43
95,50
96,58
97,77
98,67
99,38
100,84
