studentId,marks
1,72
2,41
3,90
4,64
5,79
6,43
7,96
8,92
9,36
10,56
11,32
12,97
13,45
14,52
15,50
16,66
17,60
18,79
19,57
20,81
21,58
22,88
23,39
24,36
25,32
26,76
27,96
28,84
29,60
30,64
31,96
32,41
33,63
34,78
35,42
36,96
37,87
38,69
39,47
40,80
41,50
42,38
43,78
44,54
45,47
46,44
47,93
48,55
49,40
50,66
51,61
52,74
53,69
54,61
55,52
56,45
57,39
58,38
59,93
60,95
61,31
62,54
63,57
64,47
65,70
66,66
67,39
68,97
69,58
70,59
71,32
72,64
73,33
74,97
75,74
76,61
77,95
78,97
79,53
80,79
81,75
82,76
83,32
84,74
85,86
86,67
87,40
88,63
89,68
90,82
91,55
92,80
93,86
94,56
95,56
96,99
97,66
98,90
99,65
100,63
