studentId,marks
1,73
2,88
3,99
4,33
5,88
6,69
7,91
8,82
9,70
10,78
11,36
12,89
13,68
14,68
15,41
16,40
17,35
18,96
19,71
20,33
21,45
22,59
23,54
24,99
25,82
26,86
27,34
28,48
29,74
30,42
31,68
32,73
33,90
34,72
35,85
36,95
37,79
38,68
39,37
40,60
41,32
42,79
43,99
44,45
45,39
46,55
47,83
48,48
49,34
50,33
51,84
52,77
53,71
54,39
55,48
56,70
57,70
58,64
59,91
60,60
61,81
62,71
63,50
64,66
65,38
66,57
67,58
68,50
69,68
70,98
71,53
72,57
73,84
74,45
75,78
76,40
77,66
78,65
79,42
80,75
81,91
82,89
83,42
84,59
85,87
86,33
87,82
88,83
89,72
90,61
91,79
92,66
93,60
94,33
95,87
96,99
97,36
98,52
99,90
100,84
