studentId,marks
1,41
2,97
3,38
4,41
5,83
6,63
7,53
8,34
9,93
10,31
11,66
12,100
13,70
14,71
15,87
16,45
17,47
18,31
19,72
20,81
21,67
22,73
23,87
24,65
25,79
26,85
27,46
28,75
29,42
30,39
31,38
32,89
33,80
34,48
35,50
36,46
37,77
38,80
39,83
40,31
41,53
42,66
43,37
44,55
45,63
46,80
47,79
48,32
49,58
50,63
51,97
52,68
53,53
54,32
55,72
56,97
57,96
58,41
59,74
60,51
61,93
62,33
63,31
64,75
65,69
66,86
67,97
68,34
69,66
70,61
71,39
72,81
73,50
74,62
75,97
76,85
77,76
78,30
79,54
80,98
81,58
82,94
83,98
84,44
85,64
86,34
87,41
88,72
89,52
90,85
91,32
92,73
93,80
94,90
95,92
96,75
97,64
98,82
99,93
100,94
