studentId,marks
1,79
2,46
3,63
4,62
5,72
6,75
7,33
8,80
9,77
10,57
11,61
12,64
13,84
14,58
15,87
16,72
17,94
18,91
19,64
20,84
21,50
22,69
23,93
24,30
25,91
26,69
27,51
28,42
29,94
30,34
31,76
32,52
33,58
34,40
35,45
36,46
37,56
38,59
39,58
40,51
41,58
42,56
43,42
44,51
45,76
46,31
47,98
48,94
49,59
50,63
51,83
52,67
53,44
54,45
55,66
56,67
57,40
58,72
59,67
60,99
61,40
62,49
63,87
64,80
65,84
66,67
67,38
68,85
69,60
70,40
71,64
72,54
73,42
74,35
75,98
76,50
77,37
78,73
79,57
80,77
81,72
82,83
83,42
84,77
85,47
86,47
87,39
88,51
89,66
90,84
91,76
92,97
93,89
94,30
95,77
96,33
97,96
98,54
99,97
100,91
