studentId,marks
1,50
2,51
3,81
4,75
5,58
6,97
7,90
8,80
9,86
10,60
11,82
12,30
13,58
14,52
15,73
16,96
17,83
18,36
19,93
20,90
21,69
22,59
23,89
24,51
25,92
26,30
27,76
28,86
29,52
30,72
31,37
32,56
33,88
34,32
35,94
36,49
37,78
38,50
39,78
40,93
41,35
42,77
43,30
44,32
45,98
46,50
47,89
48,61
49,98
50,96
51,99
52,76
53,76
54,45
55,50
56,70
57,81
58,94
59,80
60,59
61,32
62,51
63,58
64,46
65,48
66,92
67,75
68,63
69,78
70,42
71,83
72,95
73,76
74,45
75,76
76,94
77,85
78,97
79,53
80,37
81,90
82,63
83,74
84,34
85,44
86,69
87,62
88,77
89,40
90,36
91,80
92,52
93,46
94,65
95,39
96,100
97,36
98,44
99,37
100,90
