studentId,marks
1,93
2,63
3,51
4,95
5,30
6,86
7,32
8,69
9,77
10,45
11,82
12,39
13,62
14,50
15,36
16,95
17,95
18,43
19,80
20,72
21,33
22,95
23,100
24,58
25,38
26,81
27,31
28,50
29,45
30,91
31,44
32,51
33,76
34,55
35,74
36,79
37,88
38,64
39,97
40,64
41,83
42,84
43,36
44,100
45,96
46,40
47,33
48,62
49,56
50,54
51,72
52,36
53,31
54,95
55,50
56,34
57,98
58,72
59,57
60,45
61,51
62,37
63,35
64,66
65,55
66,31
67,71
68,38
69,75
70,37
71,43
72,80
73,56
74,46
75,51
76,79
77,63
78,90
79,100
80,91
81,37
82,63
83,94
84,80
85,68
86,35
87,51
88,59
89,95
90,34
91,91
92,77
93,76
94,68
95,81
96,96
97,61
98,93
99,47
100,73
