studentId,marks
1,63
2,53
3,35
4,87
5,53
6,71
7,44
8,96
9,82
10,76
11,45
12,73
13,87
14,52
15,76
16,68
17,73
18,33
19,89
20,43
21,42
22,34
23,60
24,56
25,89
26,86
27,50
28,57
29,69
30,73
31,36
32,71
33,73
34,95
35,94
36,46
37,50
38,48
39,32
40,46
41,46
42,60
43,99
44,37
45,86
46,54
47,42
48,32
49,77
50,62
51,51
52,86
53,53
54,44
55,91
56,60
57,96
58,41
59,97
60,55
61,50
62,85
63,59
64,32
65,55
66,98
67,34
68,94
69,32
70,63
71,52
72,57
73,31
74,79
75,62
76,91
77,44
78,79
79,51
80,55
81,54
82,76
83,87
84,81
85,81
86,98
87,83
88,46
89,96
90,55
91,91
92,40
93,37
94,87
95,61
96,100
97,72
98,98
99,43
100,56
