studentId,marks
1,80
2,89
3,45
4,44
5,82
6,49
7,89
8,60
9,43
10,61
11,58
12,82
13,70
14,90
15,48
16,63
17,56
18,43
19,40
20,66
21,53
22,70
23,96
24,76
25,33
26,89
27,43
28,42
29,32
30,55
31,35
32,60
33,60
34,53
35,38
36,39
37,76
38,82
39,82
40,51
41,58
42,63
43,70
44,66
45,84
46,96
47,55
48,82
49,67
50,52
51,98
52,82
53,54
54,40
55,83
56,63
57,32
58,76
59,73
60,49
61,36
62,37
63,66
64,61
65,37
66,46
67,62
68,47
69,42
70,56
71,54
72,59
73,77
74,77
75,55
76,88
77,88
78,92
79,66
80,90
81,38
82,88
83,94
84,51
85,35
86,96
87,38
88,84
89,31
90,59
91,36
92,82
93,54
94,59
95,61
96,93
97,63
98,80
99,70
100,91
