studentId,marks
1,48
2,50
3,55
4,61
5,62
6,45
7,44
8,63
9,97
10,82
11,69
12,32
13,85
14,75
15,74
16,70
17,72
18,70
19,99
20,85
21,40
22,74
23,62
24,52
25,94
26,34
27,80
28,32
29,56
30,34
31,61
32,43
33,66
34,86
35,45
36,49
37,70
38,96
39,83
40,37
41,72
42,63
43,53
44,92
45,70
46,30
47,93
48,30
49,97
50,68
51,68
52,31
53,41
54,35
55,91
56,60
57,73
58,63
59,60
60,93
61,31
62,97
63,71
64,99
65,54
66,65
67,95
68,100
69,51
70,62
71,53
72,98
73,54
74,55
75,49
76,52
77,60
78,67
79,58
80,71
81,50
82,42
83,82
84,64
85,73
86,36
87,44
88,62
89,64
90,61
91,83
92,46
93,38
94,40
95,42
96,54
97,52
98,41
99,44
100,83
