studentId,marks
1,32
2,75
3,90
4,83
5,64
6,81
7,75
8,37
9,60
10,78
11,67
12,50
13,32
14,97
15,68
16,53
17,38
18,74
19,54
20,55
21,52
22,83
23,77
24,75
25,39
26,80
27,88
28,90
29,62
30,74
31,56
32,78
33,69
34,46
35,37
36,75
37,78
38,61
39,30
40,40
41,36
42,58
43,84
44,78
45,33
46,85
47,51
48,60
49,39
50,77
51,99
52,78
53,52
54,84
55,58
56,94
57,92
58,40
59,33
60,87
61,50
62,32
63,79
64,45
65,50
66,40
67,80
68,94
69,80
70,49
71,90
72,51
73,94
74,90
75,33
76,75
77,70
78,82
79,74
80,96
81,47
82,31
83,40
84,30
85,93
86,79
87,98
88,99
89,96
90,73
91,81
92,63
93,44
94,64
95,57
96,83
97,93
98,57
99,95
100,82
