studentId,marks
1,50
2,100
3,72
4,67
5,75
6,44
7,51
8,86
9,80
10,82
11,56
12,78
13,72
14,97
15,90
16,89
17,52
18,91
19,74
20,69
21,53
22,89
23,96
24,41
25,93
26,69
27,34
28,56
29,99
30,49
31,57
32,96
33,88
34,66
35,74
36,59
37,72
38,54
39,71
40,84
41,45
42,71
43,57
44,62
45,83
46,54
47,84
48,60
49,55
50,86
51,85
52,63
53,40
54,94
55,46
56,52
57,69
58,37
59,66
60,46
61,99
62,54
63,86
64,78
65,70
66,43
67,77
68,79
69,46
70,36
71,52
72,69
73,93
74,98
75,72
76,90
77,62
78,59
79,87
80,78
81,82
82,100
83,60
84,50
85,46
86,47
87,37
88,30
89,45
90,39
91,32
92,38
93,65
94,69
95,91
96,77
97,64
98,86
99,67
100,49
