studentId,marks
1,88
2,43
3,73
4,72
5,73
6,58
7,68
8,32
9,96
10,42
11,35
12,63
13,55
14,66
15,86
16,55
17,83
18,52
19,91
20,99
21,37
22,86
23,31
24,93
25,91
26,39
27,73
28,72
29,91
30,71
31,54
32,81
33,51
34,71
35,49
36,58
37,48
38,44
39,97
40,42
41,58
42,65
43,30
44,99
45,71
46,44
47,98
48,67
49,59
50,77
51,37
52,41
53,86
54,51
55,79
56,89
57,30
58,57
59,50
60,54
61,56
62,31
63,47
64,46
65,41
66,73
67,86
68,47
69,66
70,73
71,100
72,74
73,93
74,50
75,76
76,84
77,56
78,42
79,36
80,52
81,62
82,73
83,38
84,75
85,49
86,66
87,35
88,48
89,31
90,30
91,99
92,48
93,49
94,89
95,44
96,55
97,42
98,89
99,64
100,35
