studentId,marks
1,91
2,42
3,88
4,94
5,74
6,53
7,75
8,52
9,37
10,70
11,98
12,73
13,46
14,83
15,50
16,79
17,89
18,80
19,99
20,89
21,60
22,90
23,75
24,30
25,90
26,92
27,69
28,50
29,46
30,48
31,53
32,41
33,83
34,78
35,80
36,32
37,38
38,54
39,49
40,87
41,49
42,88
43,37
44,51
45,30
46,45
47,47
48,89
49,41
50,71
51,73
52,37
53,74
54,53
55,90
56,71
57,99
58,68
59,58
60,72
61,41
62,63
63,96
64,90
65,59
66,63
67,37
68,83
69,69
70,58
71,69
72,99
73,36
74,69
75,30
76,30
77,74
78,90
79,49
80,30
81,56
82,68
83,80
84,31
85,90
86,85
87,43
88,69
89,91
90,39
91,85
92,82
93,40
94,44
95,99
96,77
97,57
98,36
99,54
100,89
