studentId,marks
1,49
2,53
3,48
4,46
5,56
6,86
7,65
8,52
9,64
10,80
11,78
12,81
13,65
14,70
15,85
16,89
17,56
18,67
19,66
20,61
21,56
22,44
23,43
24,59
25,30
26,87
27,86
28,61
29,31
30,63
31,40
32,44
33,48
34,32
35,96
36,83
37,64
38,96
39,70
40,43
41,51
42,70
43,42
44,56
45,53
46,37
47,44
48,48
49,57
50,58
51,47
52,39
53,77
54,93
55,70
56,68
57,71
58,35
59,57
60,59
61,58
62,38
63,44
64,96
65,94
66,68
67,70
68,86
69,46
70,60
71,88
72,49
73,49
74,60
75,100
76,38
77,100
78,53
79,64
80,50
81,65
82,44
83,41
84,44
85,94
86,91
87,58
88,64
89,63
90,91
91,93
92,42
93,88
94,56
95,63
96,80
97,86
98,37
99,48
100,35
