studentId,marks
1,65
2,57
3,77
4,95
5,84
6,32
7,91
8,72
9,72
10,92
11,64
12,61
13,72
14,46
15,45
16,92
17,44
18,38
19,82
20,45
21,55
22,66
23,74
24,49
25,34
26,93
27,97
28,90
29,82
30,80
31,35
32,65
33,73
34,39
35,36
36,52
37,33
38,53
39,72
40,44
41,71
42,76
43,39
44,33
45,88
46,99
47,79
48,82
49,65
50,60
51,31
52,33
53,53
54,94
55,78
56,34
57,75
58,64
59,95
60,74
61,95
62,38
63,40
64,69
65,41
66,52
67,85
68,80
69,63
70,53
71,75
72,89
73,93
74,47
75,81
76,81
77,82
78,76
79,48
80,69
81,83
82,34
83,75
84,82
85,60
86,61
87,58
88,71
89,50
90,44
91,90
92,88
93,92
94,93
95,76
96,32
97,94
98,70
99,54
100,48
