studentId,marks
1,85
2,36
3,56
4,91
5,98
6,96
7,76
8,97
9,36
10,98
11,89
12,63
13,72
14,94
15,76
16,76
17,86
18,39
19,48
20,69
21,60
22,94
23,79
24,81
25,99
26,32
27,66
28,80
29,76
30,78
31,58
32,53
33,32
34,56
35,95
36,56
37,59
38,65
39,48
40,92
41,95
42,66
43,78
44,89
45,94
46,46
47,53
48,30
49,97
50,85
51,69
52,62
53,68
54,99
55,82
56,43
57,34
58,72
59,89
60,93
61,82
62,74
63,34
64,82
65,63
66,34
67,90
68,57
69,41
70,33
71,96
72,94
73,78
74,81
75,34
76,52
77,90
78,68
79,67
80,85
81,95
82,33
83,63
84,98
85,91
86,74
87,75
88,56
89,85
90,65
91,67
92,49
93,83
94,74
95,100
96,84
97,71
98,75
99,68
100,80
