studentId,marks
1,71
2,51
3,88
4,95
5,67
6,63
7,40
8,36
9,68
10,63
11,63
12,87
13,54
14,60
15,45
16,79
17,99
18,99
19,34
20,52
21,47
22,49
23,33
24,84
25,42
26,74
27,68
28,77
29,39
30,75
31,81
32,77
33,47
34,60
35,45
36,97
37,31
38,71
39,37
40,72
41,94
42,32
43,68
44,82
45,85
46,54
47,41
48,59
49,84
50,82
51,63
52,66
53,93
54,38
55,88
56,70
57,63
58,45
59,94
60,94
61,43
62,46
63,42
64,31
65,64
66,98
67,59
68,89
69,73
70,58
71,74
72,43
73,90
74,99
75,55
76,97
77,93
78,70
79,71
80,42
81,57
82,50
83,100
84,50
85,86
86,48
87,80
88,81
89,37
90,71
91,36
92,49
93,83
94,45
95,31
96,33
97,56
98,86
99,100
100,47
