studentId,marks
1,88
2,99
3,31
4,76
5,80
6,50
7,84
8,31
9,34
10,45
11,35
12,64
13,98
14,41
15,33
16,85
17,62
18,99
19,48
20,76
21,30
22,81
23,32
24,99
25,61
26,30
27,99
28,61
29,93
30,64
31,63
32,36
33,46
34,82
35,87
36,33
37,90
38,48
39,62
40,42
41,72
42,67
43,50
44,86
45,79
46,50
47,77
48,36
49,56
50,71
51,67
52,93
53,94
54,33
55,35
56,32
57,88
58,42
59,83
60,37
61,54
62,43
63,57
64,66
65,57
66,94
67,81
68,41
69,92
70,95
71,38
72,35
73,47
74,92
75,57
76,78
77,32
78,91
79,40
80,88
81,30
82,68
83,40
84,77
85,34
86,97
87,95
88,42
89,82
90,95
91,42
92,45
93,61
94,85
95,46
96,95
97,47
98,55
99,98
100,91
