studentId,marks
1,57
2,54
3,63
4,47
5,74
6,32
7,46
8,55
9,69
10,75
11,98
12,32
13,48
14,53
15,43
16,32
17,75
18,70
19,40
20,72
21,97
22,70
23,81
24,68
25,91
26,34
27,72
28,67
29,50
30,44
31,68
32,79
33,75
34,33
35,100
36,51
37,82
38,88
39,62
40,62
41,84
42,42
43,41
44,44
45,78
46,51
47,66
48,79
49,61
50,42
51,88
52,60
53,61
54,82
55,76
56,44
57,43
58,43
59,37
60,89
61,94
62,79
63,58
64,45
65,74
66,99
67,88
68,48
69,89
70,79
71,79
72,47
73,45
74,67
75,90
76,64
77,72
78,91
79,99
80,100
81,77
82,55
83,52
84,81
85,37
86,62
87,40
88,37
89,97
90,30
91,98
92,36
93,84
94,87
95,88
96,30
97,48
98,52
99,80
100,69
