studentId,marks
1,42
2,68
3,57
4,69
5,49
6,72
7,83
8,52
9,50
10,59
11,79
12,69
13,89
14,40
15,50
16,78
17,58
18,87
19,75
20,79
21,76
22,30
23,30
24,80
25,40
26,86
27,73
28,92
29,46
30,51
31,92
32,38
33,62
34,69
35,92
36,63
37,35
38,34
39,35
40,33
41,30
42,95
43,78
44,81
45,31
46,68
47,75
48,61
49,46
50,84
51,80
52,54
53,49
54,80
55,87
56,76
57,63
58,89
59,42
60,95
61,74
62,30
63,70
64,86
65,32
66,93
67,77
68,62
69,95
70,60
71,83
72,63
73,90
74,73
75,95
76,30
77,83
78,31
79,91
80,58
81,81
82,33
83,37
84,60
85,79
86,97
87,34
88,84
89,64
90,48
91,30
92,69
93,98
94,78
95,36
96,60
97,47
98,59
99,98
100,58
