studentId,marks
1,69
2,73
3,98
4,58
5,53
6,69
7,57
8,78
9,72
10,61
11,80
12,74
13,93
14,81
15,53
16,37
17,45
18,58
19,94
20,74
21,91
22,31
23,69
24,73
25,78
26,95
27,78
28,69
29,31
30,73
31,30
32,59
33,51
34,39
35,51
36,62
37,75
38,47
39,64
40,62
41,50
42,63
43,43
44,81
45,48
46,94
47,31
48,61
49,50
50,100
51,31
52,50
53,68
54,40
55,68
56,30
57,31
58,42
59,84
60,41
61,86
62,64
63,42
64,37
65,73
66,54
67,98
68,91
69,58
70,64
71,37
72,73
73,55
74,45
75,38
76,62
77,86
78,56
79,64
80,100
81,33
82,53
83,30
84,61
85,35
86,43
87,97
88,34
89,35
90,76
91,70
92,48
93,48
94,57
95,89
96,41
97,85
98,90
99,71
100,48
