studentId,marks
1,82
2,62
3,55
4,54
5,50
6,50
7,95
8,76
9,38
10,70
11,61
12,99
13,83
14,85
15,100
16,62
17,72
18,37
19,78
20,79
21,70
22,37
23,70
24,91
25,66
26,40
27,81
28,56
29,31
30,33
31,96
32,77
33,95
34,66
35,47
36,100
37,39
38,71
39,52
40,36
41,34
42,30
43,44
44,100
45,70
46,53
47,76
48,100
49,66
50,99
51,70
52,58
53,86
54,41
55,85
56,56
57,37
58,37
59,72
60,30
61,97
62,100
63,76
64,85
65,72
66,70
67,79
68,39
69,36
70,66
71,35
72,38
73,74
74,63
75,88
76,79
77,40
78,46
79,55
80,100
81,83
82,59
83,97
84,79
85,96
86,37
87,32
88,31
89,83
90,36
91,89
92,67
93,96
94,31
95,33
96,51
97,67
98,81
99,30
100,44
