studentId,marks
1,86
2,72
3,94
4,77
5,45
6,70
7,74
8,73
9,64
10,93
11,75
12,49
13,81
14,34
15,83
16,60
17,75
18,81
19,65
20,39
21,85
22,74
23,63
24,83
25,32
26,86
27,45
28,78
29,34
30,48
31,50
32,51
33,39
34,93
35,81
36,86
37,78
38,45
39,51
40,79
41,99
42,91
43,34
44,71
45,78
46,98
47,40
48,97
49,64
50,78
51,85
52,62
53,47
54,55
55,35
56,94
57,52
58,82
59,51
60,77
61,54
62,95
63,98
64,61
65,89
66,77
67,94
68,31
69,47
70,64
71,82
72,46
73,79
74,89
75,69
76,44
77,39
78,45
79,60
80,51
81,53
82,65
83,58
84,44
85,40
86,62
87,38
88,72
89,49
90,48
91,59
92,40
93,73
94,93
95,42
96,51
97,39
98,97
99,94
100,50
