studentId,marks
1,47
2,66
3,64
4,44
5,66
6,72
7,50
8,40
9,51
10,45
11,51
12,41
13,99
14,38
15,34
16,54
17,77
18,67
19,74
20,79
21,39
22,79
23,63
24,90
25,34
26,32
27,96
28,86
29,83
30,92
31,74
32,40
33,80
34,70
35,34
36,67
37,53
38,69
39,34
40,81
41,59
42,80
43,36
44,61
45,77
46,32
47,52
48,36
49,67
50,84
51,60
52,81
53,96
54,99
55,78
56,43
57,40
58,94
59,36
60,66
61,53
62,71
63,59
64,78
65,64
66,90
67,62
68,75
69,63
70,62
71,97
72,63
73,48
74,47
75,88
76,68
77,90
78,31
79,51
80,34
81,95
82,59
83,44
84,61
85,59
86,79
87,89
88,38
89,65
90,39
91,44
92,96
93,84
94,52
95,57
96,41
97,54
98,86
99,42
100,40
