studentId,marks
1,43
2,93
3,98
4,65
5,94
6,77
7,51
8,96
9,87
10,47
11,66
12,85
13,77
14,87
15,89
16,47
17,78
18,60
19,48
20,65
21,69
22,44
23,69
24,41
25,82
26,89
27,99
28,35
29,51
30,80
31,35
32,77
33,41
34,97
35,85
36,100
37,80
38,45
39,48
40,84
41,75
42,66
43,50
44,55
45,77
46,55
47,52
48,78
49,67
50,81
51,75
52,61
53,97
54,49
55,44
56,97
57,30
58,66
59,73
60,50
61,90
62,52
63,32
64,42
65,61
66,77
67,59
68,75
69,39
70,72
71,52
72,81
73,64
74,35
75,97
76,87
77,61
78,79
79,54
80,93
81,42
82,90
83,48
84,59
85,54
86,91
87,71
88,30
89,83
90,38
91,90
92,57
93,58
94,57
95,48
96,77
97,48
98,58
99,79
100,82
