studentId,marks
1,34
2,38
3,92
4,73
5,54
6,50
7,33
8,64
9,64
10,37
11,42
12,44
13,65
14,36
15,52
16,35
17,61
18,68
19,45
20,74
21,37
22,62
23,94
24,88
25,67
26,98
27,90
28,39
29,52
30,37
31,74
32,30
33,40
34,80
35,40
36,48
37,77
38,61
39,49
40,85
41,36
42,31
43,93
44,35
45,31
46,73
47,79
48,95
49,62
50,85
51,65
52,46
53,67
54,93
55,89
56,89
57,58
58,51
59,100
60,44
61,95
62,81
63,60
64,96
65,69
66,85
67,61
68,45
69,66
70,42
71,84
72,47
73,46
74,59
75,89
76,39
77,96
78,71
79,86
80,34
81,62
82,88
83,35
84,93
85,31
86,42
87,97
88,87
89,60
90,34
91,45
92,73
93,86
94,86
95,93
96,64
97,86
98,84
99,71
100,46
