studentId,marks
1,53
2,72
3,74
4,42
5,64
6,56
7,35
8,78
9,56
10,44
11,71
12,52
13,68
14,74
15,34
16,67
17,66
18,78
19,42
20,82
21,58
22,46
23,85
24,75
25,98
26,58
27,87
28,100
29,33
30,86
31,92
32,39
33,64
34,100
35,91
36,31
37,77
38,48
39,59
40,65
41,94
42,35
43,85
44,57
45,91
46,37
47,85
48,66
49,67
50,36
51,89
52,61
53,99
54,81
55,87
56,72
57,79
58,54
59,78
60,69
61,43
62,52
63,81
64,56
65,76
66,69
67,96
68,42
69,66
70,100
71,87
72,42
73,92
74,36
75,64
76,68
77,78
78,77
79,41
80,96
81,30
82,70
83,73
84,55
85,86
86,77
87,95
88,59
89,55
90,72
91,73
92,93
93,88
94,30
95,51
96,55
97,32
98,80
99,68
100,99
