studentId,marks
1,96
2,84
3,53
4,65
5,44
6,53
7,94
8,67
9,62
10,80
11,82
12,47
13,82
14,40
15,100
16,70
17,80
18,69
19,59
20,98
21,79
22,83
23,35
24,42
25,91
26,68
27,46
28,48
29,59
30,84
31,68
32,65
33,69
34,60
35,86
36,66
37,94
38,92
39,94
40,57
41,59
42,98
43,90
44,36
45,72
46,94
47,69
48,45
49,56
50,52
51,66
52,46
53,70
54,95
55,41
56,94
57,66
58,98
59,72
60,41
61,76
62,62
63,87
64,91
65,40
66,68
67,77
68,38
69,77
70,98
71,92
72,68
73,98
74,42
75,95
76,65
77,53
78,66
79,67
80,97
81,72
82,42
83,38
84,87
85,100
86,63
87,52
88,99
89,55
90,93
91,90
92,50
93,88
94,34
95,68
96,70
97,33
98,74
99,98
100,99
