studentId,marks
1,34
2,50
3,44
4,77
5,96
6,63
7,72
8,44
9,51
10,53
11,52
12,54
13,56
14,90
15,53
16,71
17,64
18,52
19,53
20,97
21,84
22,88
23,84
24,50
25,40
26,43
27,99
28,87
29,41
30,72
31,59
32,72
33,96
34,72
35,98
36,71
37,91
38,67
39,57
40,41
41,35
42,49
43,98
44,54
45,61
46,76
47,61
48,84
49,91
50,80
51,95
52,35
53,89
54,32
55,72
56,96
57,40
58,55
59,96
60,63
61,83
62,36
63,54
64,64
65,94
66,45
67,57
68,38
69,68
70,97
71,30
72,53
73,83
74,40
75,75
76,84
77,84
78,99
79,69
80,83
81,64
82,62
83,98
84,44
85,100
86,78
87,53
88,88
89,30
90,52
91,32
92,58
93,67
94,74
95,35
96,63
97,88
98,76
99,48
100,78
