studentId,marks
1,80
2,100
3,75
4,83
5,56
6,74
7,43
8,56
9,49
10,79
11,52
12,53
13,47
14,64
15,48
16,97
17,69
18,43
19,76
20,100
21,88
22,92
23,86
24,35
25,67
26,39
27,54
28,39
29,44
30,80
31,100
32,79
33,33
34,35
35,34
36,49
37,84
38,89
39,72
40,68
41,71
42,34
43,60
44,52
45,46
46,100
47,76
48,34
49,85
50,37
51,89
52,94
53,64
54,64
55,98
56,93
57,30
58,39
59,89
60,30
61,90
62,30
63,84
64,70
65,91
66,70
67,76
68,97
69,42
70,72
71,72
72,60
73,78
74,31
75,57
76,77
77,62
78,33
79,76
80,40
81,75
82,34
83,39
84,75
85,83
86,71
87,65
88,85
89,43
90,87
91,53
92,58
93,88
94,98
95,83
96,94
97,81
98,78
99,60
100,99
