studentId,marks
1,57
2,65
3,60
4,52
5,79
6,60
7,40
8,39
9,94
10,74
11,96
12,75
13,86
14,59
15,31
16,84
17,75
18,68
19,95
20,89
21,78
22,88
23,46
24,58
25,57
26,93
27,54
28,90
29,31
30,93
31,33
32,33
33,69
34,75
35,47
36,70
37,99
38,60
39,56
40,51
41,97
42,77
43,91
44,33
45,38
46,73
47,37
48,61
49,60
50,79
51,37
52,46
53,51
54,63
55,37
56,61
57,34
58,38
59,69
60,35
61,35
62,64
63,70
64,53
65,40
66,89
67,36
68,55
69,30
70,72
71,60
72,96
73,54
74,32
75,59
76,43
77,64
78,33
79,30
80,67
81,97
82,62
83,68
84,95
85,93
86,32
87,99
88,48
89,64
90,96
91,47
92,81
93,61
94,37
95,57
96,42
97,82
98,89
99,42
100,78
