studentId,marks
1,33
2,52
3,47
4,58
5,90
6,95
7,33
8,93
9,53
10,83
11,52
12,85
13,72
14,39
15,58
16,37
17,49
18,58
19,85
20,70
21,45
22,79
23,73
24,58
25,96
26,51
27,89
28,43
29,30
30,68
31,30
32,79
33,32
34,89
35,46
36,68
37,39
38,80
39,65
40,59
41,92
42,47
43,57
44,90
45,67
46,82
47,35
48,41
49,75
50,81
51,36
52,89
53,81
54,62
55,62
56,49
57,34
58,83
59,69
60,92
61,94
62,44
63,85
64,66
65,89
66,55
67,34
68,98
69,36
70,93
71,92
72,86
73,39
74,56
75,61
76,76
77,73
78,53
79,50
80,99
81,46
82,30
83,92
84,36
85,88
86,84
87,42
88,89
89,78
90,38
91,100
92,96
93,47
94,61
95,75
96,95
97,86
98,83
99,61
100,45
