studentId,marks
1,75
2,64
3,33
4,47
5,54
6,39
7,58
8,38
9,65
10,48
11,78
12,64
13,76
14,47
15,82
16,96
17,89
18,49
19,88
20,34
21,41
22,37
23,89
24,33
25,51
26,34
27,48
28,32
29,34
30,53
31,76
32,63
33,81
34,74
35,70
36,89
37,83
38,42
39,65
40,69
41,70
42,43
43,37
44,37
45,60
46,54
47,51
48,37
49,75
50,53
51,87
52,96
53,75
54,93
55,97
56,60
57,41
58,55
59,46
60,70
61,84
62,31
63,41
64,58
65,81
66,98
67,95
68,43
69,50
70,77
71,58
72,43
73,43
74,90
75,74
76,47
77,49
78,49
79,81
80,80
81,39
82,66
83,39
84,41
85,98
86,48
87,62
88,32
89,95
90,33
91,47
92,51
93,69
94,50
95,49
96,51
97,98
98,100
99,48
100,30
