studentId,marks
1,54
2,65
3,82
4,38
5,62
6,50
7,69
8,78
9,79
10,98
11,61
12,83
13,57
14,74
15,36
16,43
17,54
18,95
19,65
20,90
21,89
22,30
23,65
24,97
25,58
26,33
27,86
28,49
29,89
30,84
31,83
32,67
33,60
34,40
35,46
36,93
37,42
38,78
39,91
40,43
41,69
42,76
43,75
44,77
45,51
46,78
47,56
48,35
49,84
50,43
51,78
52,60
53,79
54,78
55,57
56,76
57,76
58,100
59,84
60,67
61,50
62,97
63,95
64,54
65,73
66,30
67,80
68,34
69,42
70,30
71,48
72,85
73,69
74,56
75,55
76,32
77,34
78,56
79,96
80,79
81,67
82,41
83,40
84,76
85,41
86,46
87,41
88,73
89,90
90,86
91,88
92,65
93,60
94,83
95,69
96,67
97,44
98,31
99,73
100,35
