studentId,marks
1,58
2,47
3,61
4,69
5,49
6,58
7,33
8,40
9,72
10,86
11,37
12,95
13,39
14,63
15,52
16,60
17,100
18,72
19,80
20,86
21,81
22,55
23,75
24,75
25,84
26,50
27,89
28,92
29,54
30,78
31,85
32,55
33,39
34,46
35,95
36,32
37,54
38,31
39,80
40,34
41,88
42,58
43,57
44,43
45,31
46,51
47,60
48,68
49,55
50,31
51,99
52,99
53,36
54,40
55,36
56,62
57,78
58,92
59,35
60,47
61,86
62,82
63,51
64,79
65,91
66,57
67,84
68,43
69,52
70,52
71,33
72,71
73,44
74,57
75,42
76,73
77,81
78,80
79,50
80,97
81,56
82,58
83,35
84,97
85,48
86,32
87,47
88,48
89,44
90,60
91,31
92,88
93,47
94,39
95,49
96,82
97,43
98,90
99,38
100,80
