studentId,marks
1,97
2,72
3,76
4,76
5,36
6,56
7,52
8,79
9,50
10,62
11,51
12,76
13,63
14,58
15,70
16,35
17,96
18,87
19,92
20,56
21,44
22,53
23,76
24,37
25,87
26,30
27,73
28,82
29,78
30,61
31,45
32,93
33,77
34,51
35,55
36,35
37,51
38,75
39,56
40,96
41,78
42,76
43,91
44,52
45,93
46,72
47,47
48,45
49,71
50,53
51,67
52,44
53,66
54,39
55,95
56,41
57,50
58,53
59,53
60,69
61,36
62,54
63,76
64,84
65,56
66,98
67,39
68,75
69,74
70,71
71,74
72,91
73,56
74,94
75,36
76,54
77,70
78,73
79,36
80,71
81,68
82,88
83,45
84,40
85,72
86,74
87,70
88,41
89,70
90,91
91,54
92,42
93,67
94,87
95,83
96,72
97,41
98,53
99,96
100,35
