studentId,marks
1,87
2,73
3,99
4,49
5,63
6,73
7,61
8,91
9,42
10,70
11,58
12,94
13,97
14,72
15,100
16,80
17,52
18,42
19,73
20,50
21,58
22,98
23,91
24,75
25,80
26,59
27,80
28,56
29,85
30,76
31,82
32,66
33,60
34,74
35,76
36,79
37,51
38,90
39,98
40,38
41,68
42,57
43,72
44,87
45,93
46,30
47,99
48,76
49,98
50,47
51,69
52,81
53,84
54,61
55,62
56,93
57,49
58,96
59,38
60,56
61,38
62,46
63,94
64,56
65,32
66,71
67,52
68,80
69,73
70,49
71,77
72,62
73,100
74,37
75,80
76,87
77,43
78,40
79,88
80,65
81,50
82,41
83,42
84,50
85,51
86,93
87,43
88,62
89,52
90,46
91,34
92,79
93,58
94,75
95,90
96,47
97,45
98,100
99,50
100,68
