studentId,marks
1,68
2,33
3,82
4,68
5,65
6,52
7,45
8,79
9,67
10,35
11,58
12,46
13,48
14,33
15,89
16,77
17,66
18,71
19,44
20,91
21,38
22,71
23,42
24,44
25,98
26,51
27,83
28,49
29,91
30,70
31,51
32,77
33,55
34,98
35,75
36,54
37,35
38,30
39,82
40,63
41,77
42,40
43,78
44,56
45,69
46,100
47,30
48,85
49,62
50,93
51,35
52,74
53,60
54,46
55,38
56,64
57,95
58,82
59,77
60,62
61,59
62,37
63,92
64,86
65,61
66,44
67,97
68,84
69,39
70,45
71,73
72,52
73,39
74,84
75,78
76,73
77,83
78,87
79,81
80,100
81,77
82,84
83,39
84,55
85,79
86,48
87,79
88,65
89,93
90,50
91,37
92,83
93,100
94,95
95,50
96,37
97,67
98,69
99,41
100,47
