studentId,marks
1,95
2,69
3,47
4,85
5,86
6,31
7,96
8,76
9,81
10,61
11,82
12,56
13,30
14,64
15,92
16,85
17,34
18,52
19,56
20,53
21,64
22,34
23,47
24,30
25,83
26,48
27,72
28,34
29,97
30,42
31,66
32,50
33,57
34,53
35,35
36,88
37,62
38,37
39,71
40,46
41,39
42,40
43,78
44,34
45,94
46,84
47,32
48,42
49,54
50,89
51,30
52,59
53,54
54,56
55,87
56,66
57,81
58,44
59,83
60,94
61,83
62,87
63,52
64,37
65,56
66,82
67,92
68,45
69,37
70,73
71,38
72,48
73,31
74,81
75,55
76,90
77,47
78,72
79,57
80,53
81,45
82,87
83,92
84,85
85,95
86,33
87,58
88,37
89,52
90,35
91,73
92,31
93,61
94,84
95,38
96,83
97,39
98,38
99,93
100,76
