studentId,marks
1,48
2,52
3,54
4,34
5,43
6,64
7,81
8,91
9,83
10,80
11,76
12,72
13,85
14,71
15,76
16,86
17,41
18,77
19,39
20,66
21,58
22,51
23,68
24,89
25,60
26,90
27,57
28,49
29,53
30,52
31,86
32,41
33,44
34,72
35,68
36,30
37,47
38,65
39,48
40,98
41,60
42,47
43,50
44,31
45,30
46,90
47,91
48,73
49,32
50,64
51,61
52,46
53,75
54,89
55,50
56,63
57,47
58,35
59,99
60,93
61,50
62,61
63,40
64,82
65,39
66,61
67,88
68,74
69,62
70,80
71,97
72,93
73,59
74,91
75,34
76,61
77,89
78,86
79,37
80,49
81,77
82,73
83,80
84,47
85,96
86,33
87,88
88,72
89,91
90,61
91,39
92,33
93,50
94,46
95,65
96,30
97,40
98,36
99,59
100,82
